,date,content,username
829,2022-05-25 00:08:23+00:00,"At an event celebrating leadership for an event and there are way too many white men, including myself. Do better. Women make the world go round. #respectwomen",jacobisnachos
830,2022-05-24 21:21:03+00:00,"Abeba Davis, a model from Queens, New York City, has filed a lawsuit against a local hospital that wrongfully admitted her into a psych ward against her will!. Naked &amp; forced2 take medication.
#injustice #RespectWomen #mentalhealth #MentalHealthAwareness
https://t.co/GWgv9FCysm",Hendrina32
831,2022-05-24 18:03:01+00:00,"C’est loin d’être le cas de nombre de mes congénères, je m’aperçois avec dégoût et stupeur qu’il y a beaucoup (trop) de prédateurs en ce bas monde. C’est très facile d’afficher des tableaux de chasse à rallonge quand on est un pointeur ou un pedophile 2/2 #respectwomen",alpaprozam
832,2022-05-24 16:45:50+00:00,"Ab q nai bhonkty ye bikao media wale? Kidr gai ab aurton ki izat? Begerat log

#respectwomen #امپورٹڈ__حکومت___نامنظور #حقیقی_آزادی_مارچ #آزادی_مارچ https://t.co/5jYMuDgXZp",HamzaWaheed67
833,2022-05-24 10:08:51+00:00,@AMakuyana Your analysis is wird and is the one degrading women and me as a #Zimbabwean. Our society is Not rotten! #Zimbabweans have #values. Taking your #twars to represent the general populace is wrong and a shame. @mamboschicken advert has stirred talk... #respectwomen https://t.co/wKQ4rnHYbg,MatopeMukonde
834,2022-05-24 09:37:08+00:00,Heureusement c’est une femme qui parle hein 🤣😭😂!!!                         #femme #amour #FIDELITY #fidel #homme #RespectWomen #triste #Reels #verite #joaofelix https://t.co/lomIsUkOsZ,morisgreen94
835,2022-05-24 09:34:43+00:00,"यह औरत है साहब निभाने पर आए तो नाली में पड़े शराबी के साथ भी पूरी जिंदगी गुजार दें

 वरना छोड़ने पर आए तो बिल गेट्स को भी छोड़ दें
#RespectWomen",parvez_panwar
836,2022-05-24 09:29:57+00:00,"I wasn't kidding @RCNScot @theRCN 
#SexNotGender 
#BiologyIsNotBigotry
#WomensRightsMatter
#RespectWomen https://t.co/EXBcaFSARj",bombusmonticola
837,2022-05-24 07:16:40+00:00,@RtNasiraIqbaI @ImranRiazKhanl #shame for #@MaryamNSharif #@maryamaurengzeb  and all other aunties where are you now why are you Quite where are all anchors who defend and use aurat card Mam Nasira was in judiciary and above all daughter-in-law of Allama Iqbal #RespectWomen for all corrupt politicians,khizar_humaira
838,2022-05-24 07:05:40+00:00,"@FaezaDawood پاکستان میں انسانی حقوق اور خواتین کے حقوق کے چیمپئن خراٹے لے رہے ہیں۔  سوتے رہیں۔ 

#حقیقی_آزادی_مارچ 
#RespectWomen 
#YasminRashid 
#Lahore",ShergillHarish
839,2022-05-24 07:00:58+00:00,"قوم کی ماؤں، بہنوں بیٹیوں کو عِزّت دو❗️
با غیرت پولیس افسر کبھی ان کی بے عزّتی نہ ہونے دیں ۔
ڈاکٹر یاسمین راشد کی گرفتاری کے وقت-
#YasminRashid #Lahore #حقیقی_آزادی_مارچ #RespectWomen #کنٹینرگردی https://t.co/ZgnWEF1hX5",FaezaDawood
840,2022-05-24 06:46:55+00:00,Not All female relationships needs to be for sexual reason #RespectWomen,RichardoDaniel3
841,2022-05-24 06:12:35+00:00,"ଯେଉଁ ଝିଅ ମାନେ ତାକୁ ମୁଣ୍ଡରେ ଚଢ଼େଇ ଥିଲ। ଏବେ ଦେଖ ତୁମ ମେକଅପ୍ କରି ମନ୍ଦିର ଯିବା ତାକୁ ଭଲଲାଗୁନି।
ଜଣେ ସାଂସଦ ଙ୍କର ଏପରି ବିବୃତି
ମହିଳା ମାନଙ୍କ ପ୍ରତି ଘୋର୍ ଅପମାନ।
 ମା ଭଉଣୀ ଏକ ହୁଅ। ଏ ଭଣ୍ଡ ଟାକୁ ପାନେ ଦିଅ।
#RespectWomen
Politicians who belittle women need to be shamed.
#AnubhavMohanty #Kendrapara https://t.co/0Leqr7I5lh",khatua_haris
842,2022-05-24 05:38:38+00:00,"Great questions to @MillicentOmanga. One more thing, please don't allow Ufisadi Daima Alliance (UDA) to use you as entertainment. Look at how @WilliamsRuto is laughing behind you. Very demeaning.

#RespectWomen #Inawezekana #MamanaBaba https://t.co/qEQsGFr9nR https://t.co/k23NNzh41M",KenyansProsper
843,2022-05-24 03:31:18+00:00,"Call her beautiful not hot , she is a women not a cup of coffee , respect her because she deserves it. 🤍❤
#RespectWomen #women",usman_hoon_yaar
844,2022-05-24 02:41:37+00:00,"@Jedi_Jess9 @bitgertPro @bitgertbrise @omniaverse Shameful to see such people exist... would they use such language and words for their mother?? Wife , sister or any family members??? Remember whenever you speak such things..you also have your own mom wife sister etc.. and a project should not support such act..#RespectWomen",dwijdoc
845,2022-05-24 02:38:35+00:00,"అమ్మని అక్కని చెల్లిని……. ప్రేమగా చూసుకునేవాడు ఆడవాళ్లకి respect ఇస్తాడు 

#RespectWomen https://t.co/gVIUG5Gh67",srichowdary4
846,2022-05-24 02:32:16+00:00,"అమ్మని అక్కని చెల్లిని……. ప్రేమగా చూసుకునేవాడు ఆడవాళ్లకి respect ఇస్తాడు 

#RespectWomen",geetha_happy2
847,2022-05-24 02:27:17+00:00,"@HarshiTweets12 . @tarak9999 anna eamo women's ki respect easthu amma Amma ani andriki antaru .....

Hard core followers ani cheppukuntuna kontha Mandi eamo ekkada amma laki tidtaru ammayiliki tidtaru  super ga 

Meeru em followers aa babu 

#RespectWomen
#JaganShouldApologiseNTR",adda_906
848,2022-05-24 02:25:57+00:00,". @tarak9999 anna eamo women's ki respect easthu amma Amma ani andriki antaru .....

Hard core followers ani cheppukuntuna kontha Mandi eamo ekkada amma laki tidtaru ammayiliki tidtaru  super ga 

Meeru em followers aa babu 

#RespectWomen",Anil1k98
849,2022-05-24 02:02:48+00:00,"These are not women?? Why are so-called liberals quite in this?? Is this the real face of Pakistan? No it's real face of this imported government?!

#MarchAgainstlmportedGovt #AzadiMarch #RespectWomen https://t.co/LyqSTqC6oT",KOMAL8857773
850,2022-05-23 23:55:59+00:00,"ڈاکٹر یاسمین راشد حماد اظہر ہاؤس کے باہر فرش پر بیٹھی احتجاج کر رہی ہیں۔
 وہ 70 سال کی ہیں، کینسر کی مریض ہیں۔
ان کی کرونا کے حالات میں بہت خدمات ہیں۔
یہ ظلم ہے۔
@Dr_YasminRashid 
#WomensRights #RespectWomen https://t.co/htRiPGL7qp",zohaib_niazi6
851,2022-05-23 21:49:35+00:00,"“Many employers already understand benefits of a prevention approach &amp; are already taking proactive steps, putting in place policies &amp; practices to prevent sexual harassment, over &amp; above existing legislative obligations.” https://t.co/VNb0sy9vgJ @CEWAus #auspol #respectwomen",sammostyn
852,2022-05-23 20:46:12+00:00,"@adeelraja The iron-lady I know is @Dr_YasminRashid. She is the one carrying high spirits and a heavy heart ❤. Her services are no doubt less than to be written in golden. 
#respectwomen 
#SrinagarHighway #Lockdown",AsmatKh98607466
853,2022-05-23 20:39:03+00:00,"The language, that Rashid soomro used, against political opponent by tageting his late mother is condemnable. It is not culture of sindh to demonize women. Such felonious behaviour is by all accounts only reflects his frustration, and mental approach.
#respectwomen",Samikhan1240
854,2022-05-23 17:45:01+00:00,@DeRivia8 Franchement chapeau de publier ça #respectwomen,barcaJNL92
855,2022-05-23 14:47:11+00:00,"@MaleehaHashmey Exactly, wonder where are those who were raising their voice on #respectwomen and made Maryam the representative of all women in Pakistan",Farhan_047
856,2022-05-23 12:23:02+00:00,#RespectWomen https://t.co/joKGj3zuKP,My_tooo_Cents
857,2022-05-23 11:41:47+00:00,خدا کے لئیے اپنی ذاتی اقتدار یا اپنی جھوٹی  انا کی تسکین کے لئے  دوسروں کی ماوں بہنوں اور بیٹیوں کی بے حرمتی مت کریں ۔ اختلاف کریں سیاست کریں مگر عورت کی تذلیل مت کریں ۔  #RespectWomen,FrdkhanumFarida
858,2022-05-23 10:31:19+00:00,"@MirMAKOfficial Above all, I am eagerly waiting for those who were raising there voice to #respectwomen on IK's statement",Farhan_047
859,2022-05-23 10:08:44+00:00,"انکی نظر میں جو پیسہ دے صرف انہیں کی ماں بہن کی عزت پہ بات کرنا جائز ہے۔۔
غلیظ لوگ
#حقیقی_آزادی_مارچ #RespectWomen https://t.co/v35ZMHrkkt",Sal33ma_
860,2022-05-23 09:39:31+00:00,"راشد سومرو سمیت دیگر سیاستدانوں کے سیاسی مخالفت میں خواتین سے متعلق انتہائی نازیبا الفاظ اُس پدرشاہی سوچ کی عکاسی ہیں جِس میں عورت کے کردارپر وار سے اپنی مخالفت کا بھونڈا اظہار کیا جاتا ہے۔

شرمناک
#RespectWomen #PTI #PMLN #PPP #JUI",Saadulhasssan
861,2022-05-23 09:29:55+00:00,"Ab Kahan hai saare women right activists??????
#RespectWomen https://t.co/Z74iSo0k3u",Areed_Saleem13
862,2022-05-23 04:34:01+00:00,"#RespectWomen , بالکل درست ۔ اور ایک اور عورت ، عافیہ صدیقی بھی تھی( ابھی تک ہے) جو آج بھی انصاف کے انتظار میں ہے مگر قومی بے بسی ہے یا بے حسی ؟ https://t.co/ZRlOYOZ5OS",bilal_bpiracha
863,2022-05-22 23:04:32+00:00,#Respectwomen https://t.co/G1Mlk0CZ3B,MohammadBuksh10
864,2022-05-22 19:53:52+00:00,"What a nice compliment to start the day🌷🌷🌷. I am so grateful for the people who not only tell me that they care , but also show they do! 
#RespectWomen #be_kind  #SundayMorning https://t.co/dixgX0WUvX",Fatma_Ezzat_
865,2022-05-22 17:56:53+00:00,"Please join space 
@Irumf
#PAKISTAN #RespectWomen #LongMarch

https://t.co/vdqrkFth42",SYEDMAOFFICIAL
866,2022-05-22 17:41:35+00:00,Leave your kids with your husbands to play the role of a mother for 1 day and see them pant and complain…. Respect women! 🥰😍🙌🙌🙌🙌 #respectwomen #mother #Moms #omomekunu #Fathersday,lilieshrt
867,2022-05-22 17:19:16+00:00,#PAKISTAN #RespectWomen #LongMarch https://t.co/E0DPSX3fO4,SquatJogz
868,2022-05-22 17:13:11+00:00,"#IStandWithAmberHeard because, she's a woman, just that, #RespectWomen speaking of which, you're a woman in a relationship, and you get this https://t.co/fMHSgPgWv4 that person should respect the other person's relation to her partner",GladysD57641000
869,2022-05-22 17:03:35+00:00,"कांस में रेड कार्पेट पर टॉपलेस होकर यूक्रेनी महिला जताया विरोध, 'Stop Raping Us' के लगाए नारे।
#CannesFilmFestival2022 #stoprapingus #stoprape #savegirl #respectwomen #russia #ukraine #russiaukraineconflict #charchanews https://t.co/p91FCXZvgw",CharchaNews
870,2022-05-22 16:30:30+00:00,"ती च्या एका शापाने महाभारत रचल गेलं..
#RespectWomen #महाभारत  #द्रौपदी  #अनामिक https://t.co/mfvtMB97Tc",1234anamik
871,2022-05-22 15:58:04+00:00,Set chijo ko kiya jata he ladkiyo ko nahi.. #RespectWomen https://t.co/m1XDRyXQUO,RizwanSLuhar
872,2022-05-22 15:09:55+00:00,"अस्तित्वको लडाइँमा बारम्बार मेटिनुपर्ने नारीले....
 आखिर किन?
कहिले सम्म?
#EnoughIsEnough
#RespectWomen",shayakharel
873,2022-05-22 12:58:25+00:00,@JennyFitness7 Yes ma’am ! Always and also hold the door open for anyone and I mean anyone older than you! #RespectWomen #respectpeople,DaveMerrell69
874,2022-05-22 12:42:11+00:00,"@Cristellecc Oui...
Apparemment pour les hommes de (petit) pouvoir, les femmes ne sont que des objets
Ce n'est plus juste une mentalité d un autre siècle, ça devient réellement gravissime
#AbadDemission 
#BorneDemission
#RespectWomen",MorganeLaurence
875,2022-05-22 12:24:12+00:00,"How come that dude gets all these like Texan votes? And you’re like really? The  #CancunCruz dude, like wow! 🥴 #Texas 

#RespectWomen 
@KatiePhang 💙 @katiephangshow https://t.co/vo8VyyoeLw",stephschor
876,2022-05-22 11:44:11+00:00,"Hm Us Pak Nabi (S.A.W) ki ummat main se hain jo apni beti Hazrat Fatima (R.A) k aane pe khare ho jate. Aj hm Nabi (S.A.W) ke nam pe qurban hone ke dawe to bht karte hain mgr un baton pe amal nahi karte. Maryam Nawaz Bushra bibi sab women ki izzat karo
#respectwomen #ShireenMazari https://t.co/jfFu1axNTP",amnakegossips
877,2022-05-22 11:17:27+00:00,"छोरीलाई घर बाहिर जान हुन्न भनेर शिक्षा दिने घरले छोरालाई नारीको सम्मान गर भनेर सिकाउनुपर्छ । यति गर्न र बुझ्न सके बलात्कारका घटना कम हुने थियो कि !
#RespectWomen #justiceforsusmita",DeepakGotame5
878,2022-05-22 10:51:24+00:00,"The engineering (math/science /etc) field version of ""Ginger Rodgers did everything Fred Astaire did, plus backwards and in heels 👠"" #RespectWomen https://t.co/j8L6cI8Yir",BravestBunny
879,2022-05-22 09:24:12+00:00,"اللہ گواہ ہے کبھی آج تک 
میں نے اپنے شوہر سے
برتن نی دھلوائے۔۔۔۔۔۔۔🙄
یہ الگ بات ہے کہ اتوار 
کو برتن والی نی آتی 
اور میرے شوہر گھر ہوتےہیں۔😜😂✌🏼
#RespectWomen",zunni_waheed
880,2022-05-22 07:42:31+00:00,"@MaryamNSharif The ONE who Dig for others …  Shame to N League ( Na-Ehals).  
Although i am not Justifying the disgracement of Females by All Politicians. But One Must know the other side of Story through the Eyez of history #RespectWomen",AmirIqbal979
881,2022-05-22 07:39:23+00:00,"🌻🌹🌺🌞

#HisPrincess 💃
#PrinceEric 👑
#FairyTales 💜
#DivineMagic 🔮
#Trust
#RespectWomen
#Love
#YouAreMySpring ,🍁🍀
#RainbowForYou 🌈
#ShadesOfLove 💞 https://t.co/wN5pF7Y4w8",Urja_12
882,2022-05-22 07:34:04+00:00,"The ONE who Dig for others …  Shame to N League ( Na-Ehals).  
Although i am not Justifying the disgracement of Females by All Politicians. But One Must know the other side of Story through the Eyez of history #RespectWomen https://t.co/7FyAdap105",AmirIqbal979
883,2022-05-22 05:18:58+00:00,@murmu_rajni @Alamgircongress Ek baat my rakhna chahungi ki harr mudde me bas ladke galat nhi hote kvi kvi situation hi aise aa jaye hai ki ladke aisa kuch krte hai.#RespectWomen,PriyankaKerke20
884,2022-05-22 03:21:33+00:00,@TheHaleyBaby Sorry about what happened tonight Haley!! I hate you have to deal with that. Hope the rest of your night is better. Much love for you always ❤️❤️. #respectwomen,ShaunBanks1979
885,2022-05-22 02:35:05+00:00,"I made a video about that sus guy on my Ko-fi page (its free for everyone) feel free to take a look and give your thoughts etc
https://t.co/gIsmNlhPR5
#contentcreator #video #story #nomeansno #yesmeansyes #RespectWomen #respectme https://t.co/5hbu5JyBQO",xaaliyahholtx
886,2022-05-22 01:07:40+00:00,@AnnieABrison Absolutely! #RespectWomen,lopezrl2
887,2022-05-22 00:44:55+00:00,Hey world! Australia is back baby! #Auspol #ClimateAction #IndigenousVoice #RespectWomen #electricvehicles #AlboWillBePM,MarkMelocco
888,2022-05-22 00:25:36+00:00,“Women are just voters. Women give a shit. Women can see through the same tired attempts to shush them” #RespectWomen #Listen #womensvoices #auspol @Mamamia https://t.co/jCZG1x8Fya,GrlEnergy
889,2022-05-21 23:06:48+00:00,Tell me what’s up playing in my face hurts the most ✨‼️ #RespectWomen #MotivationalQuotes #Broken #Respectfully,ipinkypromise9
890,2022-05-21 23:03:39+00:00,@MegsOnTwitch Thats great! You set your mind towards that goal and you achieved it. Do not allow anyone to minimize your achievement. I’m proud of you 👏🏽 #RespectWomen,bmore_bam
891,2022-05-21 19:56:43+00:00,@stephpgold That's horrible but please don't forget that not all men are like that #RespectWomen,Upsir74
892,2022-05-21 19:26:06+00:00,"We live in a country where convicted criminals enjoy VIP protocol and respectable citizens are treated like most wanted criminals. We stand with @ShireenMazari1

#RespectWomen 
#Arrest
#شیریں_مزاری
#امپورٹڈ__حکومت__منظور https://t.co/n7sLx08iJV",realsyedfahad
893,2022-05-21 19:16:10+00:00,"We live in a country where convicted criminals enjoy VIP protocol and respectable citizens are treated like most wanted criminals.

#RespectWomen #Arrest
#شیریں_مزاری https://t.co/AijpKZ3Sab",UbaidRa99022908
894,2022-05-21 18:13:41+00:00,#RespectWomen https://t.co/KFJsVP8Aha,citybanokisoch
895,2022-05-21 18:02:15+00:00,"Nexus of Good

On receiving information about stranded women, Mahisadal and Bhagwanpur PS got together to provide them relief.

#OldAgeCare
#RespectWomen 
#PositiveThinking
#CommunityPolicing 
#PurbaMedinipurInOurHeart https://t.co/4Bnx1UEauq",MedinipurSp
896,2022-05-21 17:23:59+00:00,"@nathaliejacoby1 💙
We need to keep the message as “pro-choice” like you did and not “pro-abortion”. Words matter,R’s know this. 
They are NOT “pro-life”.R’s are:
pro-misogyny 
pro-rapist
pro-forced pregnancy 
pro-dominance 
anti-women’s freedom
anti-women’s autonomy 
anti-equality
#RespectWomen",TrailblazerLady
897,2022-05-21 16:54:14+00:00,Condemn such thoughts and words. Shameful to hear such a statement from a Man who is old enough to be Maryam Nawaz father . @geonews_english @MaryamNSharif #RespectWomen #Pakistan https://t.co/RPgZdq2x7m,mariajamkamal
898,2022-05-21 15:55:40+00:00,"#شیریں_مزاری 
#RespectWomen 
So sad😭 https://t.co/FoaGRAr1OX",BalteeMeer
899,2022-05-21 15:42:24+00:00,"Aurat ki izat?

#RespectWomen #MarchAgainstlmportedGovt #ReleaseShireenMazari https://t.co/83Yraxm6Wr",HamzaWaheed67
900,2022-05-21 15:14:43+00:00,"@_Mansoor_Ali خان نے پورن وڈیو سینٹر والی @MaryamNSharif کو صرف اپنا نام لینے سے منع کیا تو ہڈیوں سے بھرے ٹوکرے اچھل پڑے اور  #RespectWomen کا درس دینے لگے اور @ShireenMazari1 پر مبینہ تشدد اور گرفتاری کی مذمت کرنے کے بجائے بکواس کر رہے ہیں کہ کیوں گرفتار کیا گیا😡
#امپورٹڈ_حکومت_نامنظور",ummemaryam7000
901,2022-05-21 15:10:39+00:00,"Har meeting/jalsay me 24 dafa pathar rakhti hai. Uffff zulam 
Ye aurat cake kaatne se baaz nai ayegi😂

#RespectWomen #MarchAgainstlmportedGovt https://t.co/EJggrSjtCJ",HamzaWaheed67
902,2022-05-21 15:06:21+00:00,"Ch Safdar phr jale ga😂

#RespectWomen https://t.co/WOLVysrVp8",HamzaWaheed67
903,2022-05-21 15:01:52+00:00,"Ye kal se to tmary chooonay kakay muu phat phat tmari marzi k khilaf bol rahe hen na jese. Awam ka cake kaatna bnd kr do, tm bs Ch safdar ka e cake kata kro aunty
@MaryamNSharif

#MarchAgainstlmportedGovt #RespectWomen https://t.co/wt8PkkP1ZE",HamzaWaheed67
904,2022-05-21 15:01:43+00:00,"@iihtishamm Ye kal se to tmary chooonay kakay muu phat phat tmari marzi k khilaf bol rahe hen na jese. Awam ka cake kaatna bnd kr do, tm bs Ch safdar ka e cake kata kro aunty

#MarchAgainstlmportedGovt #RespectWomen",HamzaWaheed67
905,2022-05-21 14:59:24+00:00,"@MaryamNSharif @CMShehbaz janab ab aurat ki izat pe kch bolen gy ya aurat sirf aurat wali adayen or khoobiyan sirf #MaryamNawaz me e hen??

#ReleaseShireenMazari #MarchAgainstlmportedGovt #RespectWomen https://t.co/B8jgIPcBWt",HamzaWaheed67
906,2022-05-21 14:24:58+00:00,"غلامی نامنظور کے لوگو سے پچھلے 3 سال میں نئے ٹوئتر اکاونٹ کیسے بنتے جارہے ہیں ؟؟

ہر ٹوئٹر اکاونٹ سابق سرکاری ملازم کو فالو کرتا ہے یا اس کو ھیش ٹیگ کیا جاتا ہے ؟؟؟
#RespectWomen #Arrest
#شیریں_مزاری https://t.co/wnsCe7B6d2",AttaChauhan5
907,2022-05-21 14:15:05+00:00,Respect all Women #RespectWomen #شیریں_مزاری https://t.co/3DzgvpeQH4,Tahir1975
908,2022-05-21 14:08:24+00:00,"Reality of Aurat March
What a shame

#RespectWomen 
#شیریں_مزاری https://t.co/zpFTnHPeUs https://t.co/7SJEuIbRTZ",RizwanNajamm
909,2022-05-21 14:00:03+00:00,"We live in a country where convicted criminals enjoy VIP protocol and respectable citizens are treated like most wanted criminals.

#RespectWomen #ShireenMazari
#شیریں_مزاری_سب_پہ_بھاری
#شیریں_مزاری https://t.co/S0SLoIl5YN",HajrahKhan1234
910,2022-05-21 13:53:04+00:00,@SiddiqueJan_Bol #RespectWomen #MaryamNawaz,ayaznet
911,2022-05-21 13:52:07+00:00,"We live in a country where convicted criminals enjoy VIP protocol and respectable citizens are treated like most wanted criminals.

#RespectWomen #Arrest
#شیریں_مزاری_کو_رہا_کرو 

 #شیریں_مزاری
#DrShireenMazari",Call_Me_SanaUll
912,2022-05-21 13:51:51+00:00,@SSEHBAI1 So it was the same as you people were practicing in your tenure? #RespectWomen #shameless #PTI,ayaznet
913,2022-05-21 13:43:44+00:00,"۲/۳ اکثریت کے حصول کا ایک اور ثبوت:
جیسے ہی ایک خاتون سیاستدان کے حوالہ سے بد زبانی کرنے پرعوام کا شدید ردِعمل محسوس کیا، بحث کا رُخ موڑنے کیلئے بدزبانی کرنے والے شخص سے منسلک ایک دوسری خاتون کو ہراست میں لے لیا، جبکہ پنجاب میں تاحال کوئی باضابطہ حکومت نہیں ہے۔

#RespectWomen",ahydr123
914,2022-05-21 13:39:34+00:00,"Herşey için çok teşekkürler.. ellerinize sağlık @Prospecttrade @RespectTrade @OfficialEser 
#Respect 
#RespectWomen",BtcHtc1
915,2022-05-21 13:37:12+00:00,"the #arrest scenes of Shireen Mazari earlier today. Shame to all authorities for creating such scenes. Ek aurat se dar gae? plz #RespectWomen
#امپورٹڈ_حکومت_نامنظور 
#شیریں_مزاری 
#شیریں_مزاری_کو_رہا_کرو
#شیریں_مزاری_سب_پہ_بھاری https://t.co/mgAmAYUQlu",amnakegossips
916,2022-05-21 13:31:48+00:00,"Iman Mazari reaction after the arrest of her mother Dr Shireen Mazari accused male police abused her. Shame 
#ShireenMazari #RespectWomen Rana Sana
#Arrest #PTI #imrankhanPTI  
#شیریں_مزاری
#لبیک_بہاولپور_جلسہ 
#شیریں_مزاری_سب_پہ_بھاری 
#شیریں_مزاری_کو_رہا_کرو https://t.co/2Ne4XmBWLK",amnakegossips
917,2022-05-21 13:31:22+00:00,"#ShireenMazari #Islamabad #حرامی_بڈھا #Arrest #PetrolDieselPrice #گشتی_کابچہ_عمران_خان #RespectWomen Bushra Bibi #انجینئرز_کو_جاب_دو  #Lahore 

arrested Dr Shireen Mazari. https://t.co/mxXwX7inC0",Ziaulha37668313
918,2022-05-21 13:31:09+00:00,"Just retweet 🔃
#شیریں_مزاری 
#شیریں_مزاری_کو_رہا_کرو 
#RespectWomen https://t.co/hiE1TF9DX0",Ababeelbird
919,2022-05-21 13:30:35+00:00,#RespectWomen,SherKha29822031
920,2022-05-21 13:30:33+00:00,"Andhi taqleed krne wale PMLN k ghulam.....
#Shameful #ShireenMazari #arrest #RespectWomen https://t.co/fGcWB06bsW",Pretty_Mano
921,2022-05-21 13:29:08+00:00,"We live in a country where convicted criminals enjoy VIP protocol and respectable citizens are treated like most wanted criminals.

#RespectWomen #Arrest
#شیریں_مزاری https://t.co/HLqZ549EMt",RizwanNajamm
922,2022-05-21 13:22:05+00:00,"A brave woman isn’t afraid to tell the truth.

 #RespectWomen
#ReleaseDrMazari 
#امپورٹڈ__حکومت__نامنظور
#MarchAgainstImportedGovt https://t.co/NP8zXS9v71",Shah_zaadi55
923,2022-05-21 13:21:54+00:00,"کل ایک جملے پر رولا ڈالنے والے آج ایک خاتون کی بھونڈی گرفتاری پر بیغیرتی کا کمبل اوڑھ کر سو رہے ہیں۔
#RespectWomen 
#ReleaseDrMazari 
#ReleaseShireenMazari 
#امپورٹڈ__حکومت___نامنظور",UmarFar18058553
924,2022-05-21 13:19:54+00:00,شرم سے ڈوب کر مر جائیں سارے بےغیرت جو کل سے کیلیبری کی محبت میں رو رو تھے  #RespectWomen https://t.co/GYCAVIzevL,khalid_shazia
925,2022-05-21 13:16:31+00:00,"@latingle nailing the reason that the Teals got up.
#ClimateAction #Integrity #RespectWomen",ChrisRoss32
926,2022-05-21 13:14:26+00:00,"حمزہ شہباز صاحب تو پھر آپ کی حکومت یہ سارا ڈرامہ کیوں کیا؟ کیا آپ نے پہلے خود اینٹی کرپشن یونٹ کو گرفتاری کا آرڈر دیا تھا اور اب انہیں رہائی کا حکم دے رہے ہیں؟ کیوں آپ کی حکومت ایسے اوچھے ہتھکنڈوں پر اتر آئی ہے؟
@HamzaSS 
#ShireenMazari 
#Islamabad 
#RespectWomen 
#PTI 
#Hamza https://t.co/9RYBEmHPol",tweetsbyshanali
927,2022-05-21 13:12:06+00:00,"I just heard it's new pronouns again...

Fuck / Off / Scott

apparently...

#AusPol2022 #ausvotes #AusVotes2022 #ByeGoodBye #RespectWomen",FraserDAnderson
928,2022-05-21 13:08:43+00:00,"""اٹھا لیا گیا""
Aik aurat ko.
GEO NEWS who is anti #PTI is playing this .. 

Kal Khan k 2 alfaaz chubh gaye ""Aurat"" per, is incident k baare mein kia khayal hai .. ??? 

#ShireenMazari
#Arrest 
#RespectWomen 
#MaryamNawaz https://t.co/rvI3vvxcsW",fari_anvr
929,2022-05-21 12:57:19+00:00,"وزیراعلٰی حمزہ شہباز نے شیریں مزاری کی رہائی کا حکم جاری کر دیا
کسی بھی خاتون کی گرفتاری معاشرتی اقدار سے مطابقت نہیں رکھتی

یوتھیوں یہ ہے ہماری پارٹی جو بلاوجہ کسی کو انتقام کا نشانہ نہیں بناتی
#RespectWomen https://t.co/aT1CurOyOi",AkramJawed947
930,2022-05-21 12:57:19+00:00,"The great #RespectWomen card used last night has now gone down the drain !!

#ShireenMazari",AnonymousDoc09
931,2022-05-21 12:30:33+00:00,#RespectWomen https://t.co/ZcNLJy8PEb,sanamaj42692416
932,2022-05-21 12:28:43+00:00,"औरत मोहब्बत में जन्नत
और नफरत में औकात दिखा सकती है।

और ये कभी ना भूलना औरत ही है जो तुमको इस दुन्या में लती हैँ!

#RespectWomen",samrinfatema1
933,2022-05-21 12:23:56+00:00,"It is heart wrenching to see #Women in our country being manhandled. No matter what position they hold, or which office they bear, they remain easy targets. 
#FreeShireenMazari 
#RespectWomen https://t.co/VtoLogfO7R",ZainabMS_Malik
934,2022-05-21 11:58:39+00:00,"@_Mansoor_Ali @Muddassar04 @ShireenMazari1 Where all ""Lunda Shafi"" have died who were delivering lectures on the topic of #RespectWomen is this way to arrest a woman???
Any ways lesson for all politicians plz don't do same when u r in power 
""As u sow shall you reap""",IslamoPakistan1
935,2022-05-21 11:55:56+00:00,"A brave woman isn’t afraid to tell the truth. #RespectWomen
#ReleaseDrMazari https://t.co/ryTn4kkieY",ameerniaxi
936,2022-05-21 11:52:33+00:00,Or kch nh kr sakay darpok log tw shireen mazari ko giraftaar krliya.. what a shame #RespectWomen,skazmi072
937,2022-05-21 11:49:57+00:00,"Stay strong Iman Mazari we are standing with you.
#RespectWomen 
#ImportedHukumatNaManzoor https://t.co/XfCrCkKjr1",ShahzarUmar
938,2022-05-21 11:48:28+00:00,@MalikSaif135 #RespectWomen,zoona_majeed
939,2022-05-21 11:36:31+00:00,Ab bakwas kar na….ab kahan gayi #RespectWomen jb @ShireenMazari1 ko ghaseet k 1972 ki FIR py arrest kia gya😡😡shame on #PMLN @MaryamNSharif @pmln_org and all those who were backing #مریم_نفسیاتی https://t.co/up7nJ47Nl7,ao_betho
940,2022-05-21 11:35:35+00:00,"This is extremely sad affairs of the state. I condemn this violence and abuse of power. #RespectWomen @PresPMLNPunjab @CMShehbaz @MaryamNSharif @mubasherlucman 
@MoeedNj @iihtishamm @ImranKhanPTI @PTIofficial https://t.co/8xGd0b5H9x",AlinaAnwaar
941,2022-05-21 11:16:08+00:00,This is #misogyny. But more importantly it is an attack on every #Pakistani woman by @ImranKhanPTI. When nothing works- attack the women. #WomensRightsAreHumanRights #Respectwomen https://t.co/vuXegHPXLm,anilaali
